icao_code,iata_code,name,city,country,lat_decimal,lon_decimal,altitude
SVVG,N/A,JUAN PABLO PEREZ ALFONSO,MERIDA,VENEZUELA,8.624,-71.673,77
SVVL,VLV,DR ANTONIO NICOLAS BRICENO,VALERA,VENEZUELA,9.341,-70.584,628
SVVP,VDP,VALLE DE LA PASCUA,VALLE DE LA PASCUA,VENEZUELA,9.222,-65.993,125
SYKM,KAR,KAMARANG,KAMARANG,GUYANA,5.865,-60.614,488
SYLD,N/A,LINDEN,LINDEN,GUYANA,5.966,-58.27,55
SYLT,LTM,LETHEM,LETHEM,GUYANA,3.373,-59.789,107
TAPA,ANU,V C BIRD INTERNATIONAL,ANTIGUA,LEEWARD ISLANDS,17.137,-61.792,19
TBPB,BGI,GRANTLEY ADAMS INTERNATIONAL,BRIDGETOWN,BARBADOS,13.074,-59.492,52
TDCF,DCF,CANEFIELD,CANEFIELD,DOMINICA,15.337,-61.392,4
TDPD,DOM,MELVILLE HALL,DOMINICA,DOMINICA,15.547,-61.3,23
TFFF,FDF,LE LAMENTIN,FORT-DE-FRANCE,ANTILLES,14.591,-61.003,5
TFFG,SFG,GRAND CASE,ST. MARTIN,ANTILLES,18.1,-63.047,3
TFFJ,SBH,GUSTAVIA/ST.BARTHEL,ST.-BARTHELEMY,ANTILLES,17.9,-62.85,16
TFFM,N/A,MARIE GALANTE,GRAND-BOURG,ANTILLES,15.869,-61.27,5
TFFR,PTP,LE RAIZET,POINTE-A-PITRE,ANTILLES,16.265,-61.532,11
TGPY,GND,POINT SALINES INTERNATIONAL,POINT SALINES,GRENADA,12.004,-61.786,13
TIST,STT,CYRIL E KING,ST. THOMAS,VIRGIN ISL.,18.337,-64.973,8
TISX,STX,HENRY E ROHLSEN,ST. CRIOX ISLAND,VIRGIN ISL.,17.702,-64.798,20
TJBQ,BQN,RAFAEL HERNANDEZ,AGUADILLA,PUERTO RICO,18.495,-67.129,73
TJFA,FAJ,DIEGO JIMENEZ TORRES,FAJARDO,PUERTO RICO,18.309,-65.662,20
TJIG,SIG,FERNANDO LUIS RIBAS DOMINICCI,SAN JUAN,PUERTO RICO,18.457,-66.098,4
TJMZ,MAZ,EUGENIO MARIA DE HOSTOS,MAYAGUEZ,PUERTO RICO,18.256,-67.148,9
TJNR,NRR,ROOSEVELT ROADS NS,ROOSEVELT ROADS,PUERTO RICO,18.245,-65.643,12
TJPS,PSE,MERCEDITA,PONCE,PUERTO RICO,18.008,-66.563,8
TJSJ,SJU,LUIS MUNOZ MARIN INTERNATIONAL,SAN JUAN,PUERTO RICO,18.439,-66.002,3
TKPK,SKB,ROBERT L BRADSHAW,BASSE TERRE,ST. KITTS & NEVIS,17.311,-62.719,52
TKPN,N/A,VANCE WINKWORTH AMORY INTERNATIONAL,CHARLESTOWN,ST. KITTS & NEVIS,17.206,-62.59,5
TLPC,SLU,GEORGE F L CHARLES,CASTRIES,ST. LUCIA ISLAND,14.02,-60.993,7
TLPL,UVF,HEWANORRA INTERNATIONAL,HEWANDORRA,ST. LUCIA ISLAND,13.733,-60.953,5
TNCA,AUA,REINA BEATRIX INTERNATIONAL,ORANJESTAD,ARUBA,12.501,-70.015,19
TNCB,BON,FLAMINGO,KRALENDIJK,ANTILLES,12.131,-68.268,7
TNCC,CUR,HATO,WILLEMSTAD,ANTILLES,12.189,-68.96,10
TNCE,EUX,F D ROOSEVELT,ORANJESTAD,ANTILLES,17.496,-62.979,40
TNCM,SXM,PRINCESS JULIANA INTERNATIONAL,PHILIPSBURG,ANTILLES,18.041,-63.109,4
TQPF,AXA,WALLBLAKE,THE VALLEY,ANGUILLA ISL.,18.205,-63.055,32
TRPM,MNI,SANTEE COOPER RGNL,PLYMOUTH,MONTSERRAT ISLAND,33.587,-80.209,32
TTCP,TAB,CROWN POINT,SCARBOROUGH,TRINIDAD & TOBAGO,11.149,-60.832,11
TTPP,POS,PIARCO,PORT-OF-SPAIN,TRINIDAD & TOBAGO,10.595,-61.337,18
TUPJ,EIS,TERRANCE B LETTSOME INTERNATIONAL,ROADTOWN/BEEF ISLAND,VIRGIN ISL.,18.445,-64.543,5
TVSB,N/A,J F MITCHELL,BEQUIA,ST.VINCENT/GRENADINES,12.988,-61.262,5
TVSC,CIW,CANOUAN,CANOUAN ISLAND,ST.VINCENT/GRENADINES,12.699,-61.342,5
TVSM,MQS,MUSTIQUE,MUSTIQUE,ST.VINCENT/GRENADINES,12.887,-61.18,2
TVSV,SVD,E T JOSHUA,KINGSTOWN,ST.VINCENT/GRENADINES,13.144,-61.211,21
UAAA,ALA,ALMATY,ALMA-ATA,KAZAKHSTAN,43.352,77.04,681
UAAH,N/A,BALKHASH,BALKHASH,RUSSIA,46.894,75.005,441
UACC,TSE,ASTANA,TSELINOGRAD,RUSSIA,51.022,71.467,356
UAFM,FRU,MANAS,BISHKEK,RUSSIA,43.062,74.478,638
UAFO,OSS,OSH,OSH,RUSSIA,40.609,72.793,893
UAII,CIT,SHYMKENT,CHIMKENT,RUSSIA,42.364,69.479,423
UAKD,DZH,ZHEZKAZGAN,DZHEZKAZGAN,RUSSIA,47.708,67.733,381
UARR,URA,URALSK,URALSK,RUSSIA,51.152,51.546,39
UASS,PLX,SEMIPALATINSK,SEMIPLATINSK,RUSSIA,50.351,80.234,232
UATE,N/A,AKTAU,SHEVCHENKO,RUSSIA,43.86,51.092,23
UATT,AKX,AKTYUBINSK,AKTYUBINSK,RUSSIA,50.245,57.203,225
UAUU,KTQ,KOSTANAY,KUSTANAY,RUSSIA,53.206,63.551,182
UBBB,BAK,BINA,BAKU,RUSSIA,40.468,50.047,4
UEEA,ADH,ADA MUNI,ALDAN,RUSSIA,34.804,-96.671,310
UEEE,YKS,YAKUTSK,YAKUTSK,RUSSIA,62.093,129.771,100
UERP,N/A,POLYARNY,POLYARNY,RUSSIA,66.417,112.05,510
UGEE,EVN,ZVARTNOTS,YEREVAN,RUSSIA,40.148,44.397,866
UGGG,TBS,LOCHINI,TBILISI,GEORGIA,41.669,44.955,495
UGSS,SUI,SUKHUMI DRANDA,SUKHUMI,GEORGIA,42.858,41.128,17
UHBB,BQS,IGNATYEVO,BLAGOVESCHENSK,RUSSIA,50.422,127.41,196
UHHH,KHV,NOVY,KHABAROVSK,RUSSIA,48.528,135.188,75
UHMA,N/A,UGOLNY,ANADYR,RUSSIA,64.735,177.741,61
UHMD,PVS,PROVIDENIYA BAY,PROVIDENIYA BAY,RUSSIA,64.38,-173.247,22
UHMM,GDX,SOKOL,MAGADAN,RUSSIA,59.91,150.717,175
UHMP,N/A,PEVEK FIR,PEVEK,RUSSIA,67.5,171.0,0
UHPP,PKC,YELIZOVO,PETROPAVLOVSK,RUSSIA,53.166,158.453,40
UHSH,N/A,OKHA,OKHA,RUSSIA,53.515,142.888,0
UHSS,UUS,KHOMUTOVO,YUZHNO-SAKHALINSK,RUSSIA,46.889,142.717,18
UHWW,VVO,KNEVICHI,VLADIVOSTOK,RUSSIA,43.399,132.151,14
UIAA,HTA,KADALA,CHITA,RUSSIA,52.026,113.305,692
UIBB,BTK,BRATSK,BRATSK,RUSSIA,56.371,101.699,492
UIII,IKT,IRKUTSK,IRKUTSK,RUSSIA,52.267,104.395,510
UIUU,UUD,MUKHINO,ULAN-UDE,RUSSIA,51.807,107.438,516
UKBB,KBP,BORYSPIL,KIEV,RUSSIA,50.345,30.895,131
UKCC,DOK,DONETSK,DONETSK,RUSSIA,48.073,37.74,242
UKDD,DNK,DNIPROPETROVSK,DNEPROPETROVSK,RUSSIA,48.357,35.102,147
UKFF,SIP,SIMFEROPOL,SIMFEROPOL,RUSSIA,45.039,33.983,195
UKHH,N/A,KHMELNYTSKYI,KHARKOV,RUSSIA,49.359,26.934,351
UKKK,IEV,ZHULIANY,KIEV,RUSSIA,50.402,30.452,179
UKLL,LWO,LVIV,LVOV,RUSSIA,49.813,23.956,328
UKLN,N/A,CHERNIVTSI,CHERNOVTSK,RUSSIA,48.26,25.982,252
UKOO,ODS,ODESA,ODESSA,RUSSIA,46.427,30.678,53
ULLI,LED,PULKOVO,ST. PETERSBURG,RUSSIA,59.8,30.265,25
ULMM,MMK,MURMANSK,MURMANSK,RUSSIA,68.782,32.751,82
UMGG,GME,GOMEL,GOMEL,RUSSIA,52.527,31.017,144
UMII,VTB,VITEBSK,VITEBSK,RUSSIA,55.167,30.133,47
UMKK,KGD,KHRABROVO,KALININGRAD,RUSSIA,54.89,20.592,14
UMMM,MHP,MINSK 1,MINSK,RUSSIA,53.864,27.539,229
UMMS,MSQ,MINSK 2,MINSK 2,RUSSIA,53.882,28.031,204
UNAA,ABA,ABAKAN,ABAKAN,RUSSIA,53.74,91.385,254
UNBB,BAX,BARNAUL,BARNAUL,RUSSIA,53.364,83.542,256
UNEE,KEJ,KEMEROVO,KEMOROVO,RUSSIA,55.27,86.107,264
UNOO,OMS,TSENTRALNY,OMSK,RUSSIA,54.967,73.31,96
URKK,KRR,PASHKOVSKY,KRASNODAR,RUSSIA,45.035,39.172,36
URML,MCX,UYTASH,MAKHACHKALA,RUSSIA,42.817,47.652,4
URMM,MRV,MINERALNYYE VODY,MINERALNYE VODY,RUSSIA,44.225,43.082,321
URMT,STW,SHPAKOVSKOYE,STAVROPOL,RUSSIA,45.109,42.113,453
URRR,ROV,ROSTOV NA DONU,ROSTOV,RUSSIA,47.258,39.818,86
URSS,AER,SOCHI,SOCHI,RUSSIA,43.446,39.947,28
URWA,ASF,ASTRAKHAN,ASTRAKHAN,RUSSIA,46.283,48.006,-19
URWW,VOG,GUMRAK,VOLGOGRAD,RUSSIA,48.782,44.345,147
USCC,CEK,BALANDINO,CHELYABINSK,RUSSIA,55.303,61.507,235
USCM,MQF,MAGNITOGORSK,MAGNETIOGORSK,RUSSIA,53.393,58.76,436
USDD,N/A,SALEKHARD,SALEKHARD,RUSSIA,66.59,66.61,67
USNN,NJC,NIZHNEVARTOVSK,NIZHNEVARTOVSK,RUSSIA,60.95,76.467,0
USPP,PEE,BOLSHOYE SAVINO,PERM,RUSSIA,57.917,56.026,124
USRR,SGC,SURGUT,SURGUT,RUSSIA,61.25,73.5,61
USSS,SVX,KOLTSOVO,SVERDLOVSK,RUSSIA,56.741,60.804,233
USTO,TOX,CABOOL MEM,TOBOLSK,RUSSIA,37.132,-92.084,372
USUU,KRO,KURGAN,KURGAN,RUSSIA,55.475,65.415,77
UTAA,ASB,ASHGABAT,ASHKHABAD,RUSSIA,37.992,58.363,211
UTAK,KRW,TURKMENBASHI AIRPORT,KRASNOVODSK,RUSSIA,40.033,52.983,0
UTAV,N/A,TURKMENABAT,CHARDZHOU,RUSSIA,39.083,63.613,20
UTDD,DYU,DUSHANBE,DUSHANBE,RUSSIA,38.543,68.825,785
UTNN,NCU,NUKUS,NUKUS,RUSSIA,42.486,59.623,49
UTSB,BHK,BUKHARA,BUKHARA,RUSSIA,39.775,64.48,229
UTSS,SKD,SAMARKAND,SAMARKAND,RUSSIA,39.701,66.985,678
UTST,N/A,TERMEZ,TERMEZ,RUSSIA,37.286,67.308,314
UTTT,TAS,YUZHNY,TASHKENT,UZBEKISTAN,41.257,69.282,431
UUBP,BZK,BRYANSK,BRYANSK,RUSSIA,53.214,34.176,203
UUEE,SVO,SHEREMETYEVO,MOSCOW,RUSSIA,55.972,37.415,193
UUEM,KLD,MIGALOVO,TVER,RUSSIA,56.825,35.758,143
UUOO,VOZ,CHERTOVITSKOYE,VORONEZH,RUSSIA,51.814,39.23,157
UUWW,VKO,VNUKOVO,MOSCOW,RUSSIA,55.591,37.261,210
UUYY,SCW,SYKTYVKAR,SYKTYVKAR,RUSSIA,61.648,50.846,105
UWKD,KZN,KAZAN,KAZAN,RUSSIA,55.608,49.277,127
UWOO,REN,ORENBURG,ORENBURG,RUSSIA,51.796,55.457,118
UWPP,PEZ,PLEASANTON MUNI,PENZA,RUSSIA,28.954,-98.52,132
UWUU,UFA,UFA,UFA,RUSSIA,54.557,55.874,137
UWWW,KBY,KURUMOCH,SAMARA,RUSSIA,53.505,50.164,146
VAAH,AMD,AHMEDABAD,AHMEDABAD,INDIA,23.075,72.632,58
VAAK,AKD,AKOLA,AKOLA,INDIA,20.699,77.056,305
VAAU,IXU,AURANGABAD,AURANGABAD,INDIA,19.863,75.398,583
VABB,BOM,CHHATRAPATI SHIVAJI INTERNATIONAL,BOMBAY,INDIA,19.089,72.868,12
VABI,PAB,BILASPUR,BILASPUR,INDIA,21.989,82.111,275
VABJ,BHJ,BHUJ,BHUJ,INDIA,23.288,69.67,82
VABM,IXG,BELGAUM,BELGAUM,INDIA,15.859,74.618,759
VABO,BDQ,VADODARA,BARODA,INDIA,22.336,73.226,39
VABP,BHO,BHOPAL,BHOPAL,INDIA,23.285,77.337,524
VABV,BHU,BHAVNAGAR,BHAUNAGAR,INDIA,21.752,72.185,12
VADN,NMB,DAMAN,DAMAN,INDIA,20.435,72.844,11
VADS,N/A,DEESA,DEESA,INDIA,24.268,72.205,146
VAGO,GOI,GOA,GOA,INDIA,15.381,73.833,57
VAID,IDR,DEVI AHILYABAI HOLKAR,INDORE,INDIA,22.722,75.801,564
VAJB,JLR,JABALPUR,JABALPUR,INDIA,23.178,80.052,495
VAJJ,N/A,MUMBAI JUHU,BOMBAY,INDIA,19.098,72.834,5
VAJM,JGA,JAMNAGAR,JAMNAGAR,INDIA,22.466,70.011,22
VAKE,IXY,KANDLA,KANDLA,INDIA,23.113,70.1,29
VAKJ,HJR,KHAJURAHO,KHAJURAHO,INDIA,24.819,79.919,218
VAKP,KLH,KOLHAPUR,KOLHAPUR,INDIA,16.664,74.288,608
VAKS,IXK,KESHOD,KESHOD,INDIA,21.317,70.27,50
VANP,NAG,NAGPUR,NAGPUR,INDIA,21.092,79.047,309
VANR,ISK,NASIK ROAD,NASIK ROAD,INDIA,19.962,73.807,598
VAPO,PNQ,PUNE,PUNE,INDIA,18.582,73.919,592
VAPR,PBD,PORBANDAR,PORBANDAR,INDIA,21.649,69.656,6
VARK,RAJ,RAJKOT,RAJKOT,INDIA,22.309,70.779,135
VARP,RPR,RAIPUR,RAIPUR,INDIA,21.18,81.739,318
VASL,SSE,SHOLAPUR,SHOLAPUR,INDIA,17.628,75.935,481
VASU,STV,SURAT,SURAT,INDIA,21.115,72.743,16
VAUD,UDR,UDAIPUR,UDAIPUR,INDIA,24.617,73.913,510
VCBI,CMB,BANDARANAIKE INTERNATIONAL,COLOMBO,SRI LANKA,7.181,79.884,9
VCCA,N/A,ANURADHAPURA,ANURADHAPURA,SRI LANKA,8.301,80.428,99
VCCB,N/A,BATTICALOA,BATTICALOA,SRI LANKA,7.706,81.678,4
VCCC,RML,COLOMBO RATMALANA,COLOMBO,SRI LANKA,6.822,79.886,7
VCCG,GOY,AMPARAI,GALOYA,SRI LANKA,7.337,81.626,46
VCCJ,JAF,KANKESANTURAI,JAFFNA,SRI LANKA,9.792,80.07,11
VCCT,TRR,CHINA BAY,TRINCIOMALEE,SRI LANKA,8.539,81.181,2
VCCW,N/A,WIRAWILA,WIRAWILA,SRI LANKA,6.254,81.235,16
VDBG,N/A,BATTAMBANG,BATTAMBANG,CAMBODIA,13.096,103.224,18
VDKH,N/A,KAMPONG CHHNANG,KOMPONG CHNANG,CAMBODIA,12.255,104.564,18
VDPP,PNH,POCHENTONG INTERNATIONAL,PHNOM-PENH,CAMBODIA,11.546,104.844,13
VDSR,REP,SIEM REAP,SIEM-REAP,CAMBODIA,13.411,103.813,19
VDST,N/A,STUNG TRENG,STUNG TRENG,CAMBODIA,13.531,106.014,62
VEAN,N/A,ALONG,ALONG,INDIA,28.175,94.802,275
VEAT,IXA,AGARTALA,AGARTALA,INDIA,23.889,91.241,15
VEAZ,AJL,AIZAWL,AIZWAL,INDIA,23.746,92.803,306
VEBD,IXB,BAGDOGRA,BAGHDOGRA,INDIA,26.681,88.328,126
VEBG,RGH,BALURGHAT,BALURGHAT,INDIA,25.261,88.796,25
VEBK,N/A,BOKARO,BOKARO,INDIA,23.643,86.149,218
VEBS,BBI,BHUBANESHWAR,BHUBANESWAR,INDIA,20.244,85.818,40
VECC,CCU,NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL,CALCUTTA,INDIA,22.655,88.447,7
VECO,COH,COOCH BEHAR,COOCH-BEHAR,INDIA,26.33,89.467,43
VEDB,DBO,DHANBAD,DHANBAD,INDIA,23.834,86.425,259
VEDZ,N/A,DAPARIJO,DEPARIZO,INDIA,27.989,94.223,256
VEGK,YOP,GORAKHPUR,GORAKHPUR,INDIA,26.739,83.449,79
VEGT,N/A,GUWAHATI INTERNATIONAL,GAUHATI,INDIA,26.106,91.585,50
VEGY,GAY,GAYA,GAYA,INDIA,24.748,84.943,115
VEHK,N/A,HIRAKUD,HIRAKUD,INDIA,21.579,84.006,201
VEIM,IMF,IMPHAL,IMPHAL,INDIA,24.76,93.897,775
VEJH,N/A,JHARSUGUDA,JHARSUGUDA,INDIA,21.913,84.05,229
VEJP,N/A,JEYPORE,JEYPORE,INDIA,18.88,82.552,182
VEJS,IXW,JAMSHEDPUR,JAMSHEDPUR,INDIA,22.812,86.168,145
VEJT,JRH,JORHAT,JORHAT,INDIA,26.731,94.176,87
VEKM,N/A,KAMALPUR,KAMALPUR,INDIA,24.135,91.811,46
VEKR,IXH,KAILASHAHAR,KAILASHAHAR,INDIA,24.308,92.007,25
VEKU,IXS,SILCHAR,SILCHAR,INDIA,24.913,92.979,108
VELR,IXI,LILABARI,LILABARI,INDIA,27.291,94.097,101
VEMN,MOH,DIBRUGARH,MOHANBARI,INDIA,27.483,95.017,111
VEMZ,N/A,MUZAFFARPUR,MAZUFFARPUR,INDIA,26.12,85.313,52
VENP,N/A,NAWAPARA,NAWAPARA,INDIA,20.87,82.519,323
VEPG,IXT,PASIGHAT,PASIGHAT,INDIA,28.066,95.336,157
VEPH,N/A,PANAGARH,PANAGARH,INDIA,23.474,87.428,74
VEPT,PAT,PATNA,PATINA,INDIA,25.591,85.088,52
VEPU,N/A,PURNEA,PURNEA,INDIA,25.76,87.409,40
VERC,IXR,BIRSA MUNDA,RANCHI,INDIA,23.315,85.321,655
VERK,RRK,ROURKELA,ROURKELA,INDIA,22.256,84.814,201
VEUK,N/A,UTKELA,UTKELA,INDIA,20.098,83.183,208
VEZO,N/A,ZERO,ZERO,INDIA,27.588,93.828,1524
VGCB,CXB,COXS BAZAR,COX'S BAZAR,BANGLADESH,21.452,91.964,4
VGEG,CGP,SHAH AMANAT INTERNATIONAL,CHITTAGONG,BANGLADESH,22.249,91.813,4
VGIS,IRD,ISHURDI,ISHURDI,BANGLADESH,24.152,89.049,14
VGJR,JSR,JESSORE,JESSORE,BANGLADESH,23.184,89.161,7
VGRJ,RJH,RAJSHAHI,RAJSHAHI,BANGLADESH,24.437,88.616,17
VGSD,SPD,SAIDPUR,SAIDPUR,BANGLADESH,25.759,88.909,39
VGSY,ZYL,OSMANY INTERNATIONAL,SYLHET OSMANI,BANGLADESH,24.963,91.867,16
VGTJ,N/A,BASHER,DHAKA,BANGLADESH,23.778,90.382,8
VGZR,DAC,ZIA INTERNATIONAL,DHAKA,BANGLADESH,23.843,90.398,9
VHHH,HKG,HONG KONG INTERNATIONAL,HONG KONG,HONG KONG,22.309,113.914,9
VHSK,N/A,SEK KONG,SEK KONG,HONG KONG,22.436,114.08,2
VIAG,AGR,AGRA,AGRA,INDIA,27.156,77.961,168
VIAL,IXD,ALLAHABAD,ALLAHABAD,INDIA,25.439,81.734,99
VIAR,ATQ,AMRITSAR,AMRITSAR,INDIA,31.707,74.799,231
VIBK,N/A,NAL,BIKANER,INDIA,28.072,73.207,229
VIBL,N/A,BAKSHI KA TALAB,BAKSHI KA TALAB,INDIA,26.988,80.893,118
VIBN,VNS,VARANASI,VARANASI,INDIA,25.452,82.859,81
VIBR,KUU,KULLU MANALI,KULU,INDIA,31.882,77.184,1085
VIBT,N/A,BHATINDA,BHATINDA,INDIA,30.27,74.756,214
VIBW,N/A,BHIWANI,BHIWANI,INDIA,28.837,76.178,220
VIBY,N/A,BAREILLY,BAREILLY,INDIA,28.422,79.45,173
VICG,IXC,CHANDIGARH,CHANDIGARH,INDIA,30.673,76.788,309
VICX,N/A,KANPUR CHAKERI,KANPUR,INDIA,26.404,80.41,124
VIDD,N/A,SAFDARJUNG,DELHI,INDIA,28.584,77.205,215
VIDN,DED,DEHRADUN,DEHRA DUN,INDIA,30.187,78.18,551
VIDP,DEL,INDIRA GANDHI INTERNATIONAL,DELHI,INDIA,28.566,77.103,237
VIGN,N/A,GUNA,GUNA,INDIA,24.654,77.347,49
VIGR,GWL,GWALIOR,GWALIOR,INDIA,26.294,78.228,189
VIHR,N/A,HISSAR,HISSAR,INDIA,29.181,75.753,214
VIJN,N/A,JHANSI,JHANSI,INDIA,25.49,78.559,245
VIJO,JOH,JODHPUR,JODHPUR,INDIA,26.251,73.048,219
VIJP,JAI,JAIPUR,JAIPUR,INDIA,26.824,75.81,385
VIJR,JSA,JAISALMER,JAISALMER,INDIA,26.889,70.864,271
VIJU,IXJ,JAMMU,JAMMU,INDIA,32.69,74.838,314
VIKA,KNU,KANPUR,KANPUR,INDIA,26.441,80.363,125
VIKO,KTU,KOTA,KOTA,INDIA,25.161,75.845,274
VILD,LUH,LUDHIANA,LUDHIAHA,INDIA,30.854,75.951,255
VILH,IXL,LEH,LEH,INDIA,34.136,77.546,3256
VILK,LKO,LUCKNOW,LUCKNOW,INDIA,26.761,80.886,123
VIPK,IXP,PATHANKOT,PATHANKOT,INDIA,32.234,75.634,310
VIPL,N/A,PATIALA,PATIALA,INDIA,30.315,76.363,250
VIPT,PGH,PANTNAGAR,NAINITAL,INDIA,29.033,79.474,233
VIRB,N/A,FURSATGANJ,RAIBARELLI,INDIA,26.25,81.381,107
VISM,N/A,SHIMLA,SHIMLA,INDIA,31.082,77.058,1524
VISP,N/A,SARSAWA,SAHARANPUR,INDIA,29.994,77.424,272
VISR,SXR,SRINAGAR,SRINAGAR,INDIA,33.987,74.774,1664
VLHS,N/A,BAN HUOEISAY,BANE HOUEI SAY,LAOS,20.257,100.437,421
VLLB,LPQ,LUANG PRABANG,LUANG PRABANG,LAOS,19.897,102.161,289
VLPS,PKZ,PAKSE,PAKSE,LAOS,15.132,105.781,107
VLPV,N/A,PHONESAVANH,PHONG SAVANH,LAOS,19.455,103.218,1101
VLSK,ZVK,SAVANNAKHET,SAVANNAKHET,LAOS,16.556,104.759,156
VLVT,VTE,WATTAY INTERNATIONAL,VIENTIANE,LAOS,17.988,102.563,172
VMMC,MFM,MACAU INTERNATIONAL,MACAU,MACAU,22.149,113.591,7
VNBW,BWA,BHAIRAHAWA,BHAIRAWA,NEPAL,27.506,83.416,110
VNCG,N/A,CHANDRAGADHI,CHANDRAGARHI,NEPAL,26.571,88.079,92
VNJP,N/A,JANAKPUR,JANAKPUR,NEPAL,26.709,85.922,79
VNKT,KTM,TRIBHUVAN INTERNATIONAL,KATHMANDU,NEPAL,27.696,85.359,1339
VNNG,N/A,NEPALGUNJ,NEPALGUNJ,NEPAL,28.104,81.667,165
VNPK,PKR,POKHARA,POKHARA,NEPAL,28.2,83.981,827
VNSI,SIF,SIMARA,SIMARA,NEPAL,27.159,84.98,138
VNVT,BIR,BIRATNAGAR,BIRATNAGAR,NEPAL,26.483,87.264,72
VOAT,AGX,AGATTI,AGATTI ISLAND,INDIA,10.823,72.176,4
VOBG,BLR,BANGALORE,BANGALORE,INDIA,12.95,77.668,889
VOBR,N/A,BIDAR,BIDAR,INDIA,17.908,77.486,664
VOBZ,VGA,VIJAYAWADA,VIJAYAWADA,INDIA,16.53,80.797,24
VOCB,CJB,COIMBATORE,COIMBATORE,INDIA,11.031,77.044,403
VOCL,CCJ,CALICUT,CALICUT,INDIA,11.136,75.955,101
VOCP,CDP,CUDDAPAH,CUDDAPAH,INDIA,14.51,78.773,132
VOCX,N/A,CARNICOBAR,CARNICOBAR,INDIA,9.153,92.819,13
VODG,N/A,DUNDIGUL,DUNDIGUL,INDIA,17.629,78.403,614
VOHY,HYD,HYDERABAD,HYDERABAD,INDIA,17.452,78.461,531
VOMD,IXM,MADURAI,MADURAI,INDIA,9.834,78.093,141
VOML,IXE,MANGALORE,MANGALORE,INDIA,12.96,74.893,102
VOMM,MAA,CHENNAI INTERNATIONAL,MADRAS,INDIA,12.994,80.18,17
VONS,N/A,NAGARJUNA SAGAR,NAGARJUNSAGAR,INDIA,16.541,79.318,201
VOPB,IXZ,PORT BLAIR,PORT BLAIR,INDIA,11.646,92.733,5
VORY,RJA,RAJAHMUNDRY,RAJAHMUNDRY,INDIA,17.109,81.818,45
VOSM,N/A,SALEM,SALEM,INDIA,11.782,78.065,300
VOTJ,N/A,TANJORE,TANJORE,INDIA,10.72,79.104,78
VOTP,TIR,TIRUPATI,TIRUPETI,INDIA,13.632,79.543,104
VOTR,TRZ,TIRUCHIRAPPALLI,TIRUCHCHIRAPPALLI,INDIA,10.765,78.709,88
VOTV,TRV,THIRUVANANTHAPURAM INTERNATIONAL,TRIVANDRUM,INDIA,8.482,76.918,5
VOTX,N/A,TAMBARAM,TAMBARAM,INDIA,12.907,80.121,28
VOWA,N/A,WARANGAL,WARANGAL,INDIA,17.918,79.599,290
VQPR,PBH,PARO,PARO,BHUTAN,27.403,89.426,2236
VRMM,MLE,MALE INTERNATIONAL,MALE,MALDIVES,4.192,73.529,2
VTBD,BKK,BANGKOK INTERNATIONAL,BANGKOK,THAILAND,13.912,100.607,3
VTBK,N/A,KAMPHAENG SAEN,NAKHON PATHOM,THAILAND,14.102,99.917,11
VTBL,N/A,KHOK KATHIAM,LOP BURI,THAILAND,14.874,100.663,30
VTBU,UTP,U TAPHAO INTERNATIONAL,RAYONG,THAILAND,12.68,101.005,18
VTBW,N/A,WATTHANA NAKHON,PRACHIN BURI,THAILAND,13.769,102.315,61
VTCB,N/A,CHIANG KHAM,CHIANG RAI,THAILAND,19.497,100.286,389
VTCL,LPT,LAMPANG,LAMPANG,THAILAND,18.272,99.504,247
VTCP,PRH,PHRAE,PHRAE,THAILAND,18.132,100.164,164
VTPH,HHQ,HUA HIN,PRACHUAP KHIRI KHAN,THAILAND,12.634,99.951,19
VTPI,N/A,TAKHLI,NAKHON SAWAN,THAILAND,15.277,100.296,33
VTPL,N/A,LOM SAK,PHETCHABUN,THAILAND,16.821,101.254,153
VTPM,N/A,MAE SOT,TAK,THAILAND,16.7,98.545,211
VTPN,N/A,NAKHON SAWAN,NAKHON SAWAN,THAILAND,15.673,100.137,35
VTPP,PHS,PHITSANULOK,PHITSANULOK,THAILAND,16.783,100.279,45
VTPU,N/A,UTTARADIT,UTTARADIT,THAILAND,17.674,100.235,81
VTPY,N/A,KHUAN PHUMIPHON,TAK,THAILAND,17.234,99.058,161
VTSC,NAW,NARATHIWAT,NARATHIWAT,THAILAND,6.52,101.743,6
VTSG,N/A,KRABI,KRBI,THAILAND,8.099,98.986,25
VTSH,N/A,SONGKHLA,SONGKHLA,THAILAND,7.186,100.608,4
VTSK,PAN,PATTANI,PATTANI,THAILAND,6.785,101.153,3
VTSM,N/A,SAMUI,SURAT THANI,THAILAND,9.548,100.062,20
VTSN,NST,CHA IAN,NAKHON SI THAMMARAT,THAILAND,8.471,99.956,14
VTSP,HKT,PHUKET INTERNATIONAL,PHUKET,THAILAND,8.113,98.317,25
VTSR,N/A,RANONG,RANONG,THAILAND,9.778,98.585,18
VTSS,HDY,HAT YAI INTERNATIONAL,SONGKHLA,THAILAND,6.933,100.393,28
VTST,TST,TRANG,TRANG,THAILAND,7.509,99.616,21
VTSY,N/A,YALA,YA LA,THAILAND,6.527,101.242,16
VTUD,UTH,UDON THANI,UDON THANI,THAILAND,17.386,102.788,177
VTUI,SNO,SAKON NAKHON,SAKON NAKHON,THAILAND,17.195,104.119,162
